Epoch: 18 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880434, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880418, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 711.816241553925
Epoch: 19 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880437, 231880434, 231880435, 231880436, 231880433, 231880438, 231880439]with cost 709.0728009448036
Epoch: 20 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880427, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880413, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 712.1702574978576
Epoch: 21 [231880291, 231880402, 231880403, 231880404, 231880437, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880405, 231880438, 231880439]with cost 710.8904260782439
Epoch: 22 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880424, 231880423, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 708.2821474448654
Epoch: 23 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880436, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880415, 231880437, 231880438, 231880439]with cost 704.4527573918198
Epoch: 24 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880437, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880413, 231880438, 231880439]with cost 711.7482583992818
Epoch: 25 [231880291, 231880414, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880402, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 712.6639855109879
Epoch: 26 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880429, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880420, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 709.7991744139646
Epoch: 27 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880435, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880411, 231880436, 231880437, 231880438, 231880439]with cost 708.9533308823999
Epoch: 28 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880428, 231880427, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.111251179455
Epoch: 29 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880439, 231880434, 231880435, 231880436, 231880437, 231880438, 231880433]with cost 710.0862364498369
Epoch: 30 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880437, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880428, 231880438, 231880439]with cost 711.3869561160867
Epoch: 31 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880418, 231880416, 231880417, 231880415, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 709.3962397654952
Epoch: 32 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880433, 231880432, 231880431, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 707.9343562448169
Epoch: 33 [231880291, 231880402, 231880438, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880403, 231880439]with cost 710.9870897875473
Epoch: 34 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880438, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880414, 231880439]with cost 713.6176527943828
Epoch: 35 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880421, 231880419, 231880420, 231880418, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.536171392397
Epoch: 36 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880428, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880414, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 715.623734366247
Epoch: 37 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880418, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880410, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 709.2989167151798
Epoch: 38 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880439, 231880438]with cost 710.179072462282
Epoch: 39 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880431, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880415, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 709.9341024527318
Epoch: 40 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880424, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880417, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 712.3183020953085
Epoch: 41 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880420, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880411, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 707.4697466383047
Epoch: 42 [231880291, 231880402, 231880403, 231880404, 231880414, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880405, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 709.4776843143189
Epoch: 43 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880431, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880409, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 711.2894963354386
Epoch: 44 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880434, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880412, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 708.0305974600908
Epoch: 45 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880439, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880417]with cost 712.9472652284095
Epoch: 46 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880432, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880412, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.0998852295336
Epoch: 47 [231880291, 231880402, 231880403, 231880432, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880404, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 711.6963176807401
Epoch: 48 [231880291, 231880402, 231880403, 231880404, 231880434, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880405, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 711.6052121270864
Epoch: 49 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880433, 231880428, 231880429, 231880430, 231880431, 231880432, 231880427, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 711.3099805294693
Epoch: 50 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880419, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880409, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 708.3655658815636
Epoch: 51 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880428, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880416, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 713.7122880214705
Epoch: 52 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880425, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880418, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 711.352683459105
Epoch: 53 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880437, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880430, 231880438, 231880439]with cost 710.7471938963511
Epoch: 54 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880410, 231880408, 231880409, 231880407, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.184491887192
Epoch: 55 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880425, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880416, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 711.9188316961104
Epoch: 56 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880409, 231880408, 231880407, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.8288910094794
Epoch: 57 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880429, 231880427, 231880428, 231880426, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.2529774982158
Epoch: 58 [231880423, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880291, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 709.2584458207593
Epoch: 59 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880426, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880416, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 713.0394243776116
Epoch: 60 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880436, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880420, 231880437, 231880438, 231880439]with cost 707.7147355582231
Epoch: 61 [231880291, 231880402, 231880411, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880403, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.144788398383
Epoch: 62 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880434, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880426, 231880435, 231880436, 231880437, 231880438, 231880439]with cost 710.8192126672438
Epoch: 63 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880427, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880438, 231880435, 231880436, 231880437, 231880434, 231880439]with cost 711.3200945007192
Epoch: 64 [231880291, 231880402, 231880403, 231880404, 231880405, 231880406, 231880407, 231880408, 231880409, 231880410, 231880411, 231880412, 231880413, 231880414, 231880415, 231880416, 231880417, 231880418, 231880419, 231880420, 231880421, 231880422, 231880423, 231880424, 231880425, 231880426, 231880437, 231880428, 231880429, 231880430, 231880431, 231880432, 231880433, 231880434, 231880435, 231880436, 231880427, 231880438, 231880439]with cost 708.7100696738838
